session_id,target
112,4.966097992925744e-13
113,0.000718098177361922
114,2.546752574022664e-11
115,4.520006199792007e-11
116,2.423508391428026e-14
117,2.073553630814771e-09
118,4.993855166000258e-05
119,2.178982893714971e-06
120,0.009281023089727353
121,6.237944834934626e-07
122,1.2225574153308636e-05
123,8.129942328044383e-11
124,1.1257937764630284e-06
125,0.05222110132635509
126,3.1815368730616682e-12
127,4.350298151890264e-08
128,1.6993924724534346e-08
129,0.0034076536387790185
130,0.003356097584879928
131,8.765477214427703e-08
132,0.0008127516343690329
133,0.0005867115231374306
134,4.409959648314018e-06
135,3.57890107324767e-06
136,0.0035075998845286913
137,1.433022557308406e-10
138,0.0005833388176888685
139,1.4256889907091396e-06
140,9.687217961052307e-11
141,9.78397798288608e-09
142,9.36307552849385e-09
143,9.573224997944736e-05
144,0.031529301743532336
145,4.599074282331295e-12
146,3.1203771607023246e-08
147,1.1240936114191265e-10
148,0.007160556285135544
149,0.0015882595586087008
150,0.09614458068869224
151,2.088306487846676e-13
152,0.027427111920744797
153,2.1610393488885493e-09
154,9.581076070619106e-09
155,3.369003220879865e-05
156,1.1149381207863478e-05
157,4.988840634971616e-10
158,0.0017945275485145846
159,7.859095155319197e-05
160,1.753459313965221e-10
161,0.0058241927235586615
162,6.391721129891322e-06
163,0.00027152405959564356
164,0.00022407876650367087
165,2.5305964243321903e-06
166,4.144712338046839e-10
167,0.005443770586770109
168,0.0015883491053058844
169,0.06167404685063405
170,0.009000410710933738
171,0.4496932998661693
172,4.684836417341097e-06
173,0.0005964748734617939
174,0.00013182111348822298
175,0.9649338832577696
176,0.004725428975049768
177,0.039723153997346175
178,1.1765035406342082e-05
179,1.7802926977287092e-05
180,0.004004687340322948
181,4.182416752287316e-09
182,2.1159346427428312e-08
183,9.616438298910883e-10
184,3.1988508750347805e-05
185,3.138656303121479e-08
186,0.00010977146386270258
187,7.838479551963976e-11
188,4.476084389563174e-07
189,0.011043356525673202
190,0.008122827875492584
191,5.331761733426175e-09
192,3.944615235033167e-11
193,0.008102676693858666
194,2.743056207405448e-08
195,3.350936117632227e-06
196,3.406521962567273e-07
197,0.00024080524212598343
198,0.004909110037777658
199,0.03652057291586501
200,8.922540991647121e-07
201,0.00013092680310942235
202,0.8808540466060394
203,5.02254918482236e-07
204,4.827997371437018e-06
205,0.004252485426608964
206,3.4611870689434548e-15
207,0.00013810190718834705
208,5.074184473389839e-09
209,9.087921608635881e-13
210,0.0003255106773692686
211,2.6813468169262602e-06
212,5.359566654505995e-05
213,8.140286446695828e-12
214,0.0006384778586445536
215,1.0973334912607292e-07
216,0.0077678276178086035
217,0.022349353180973218
218,0.06167404685063405
219,3.362555492653983e-07
220,0.0001338974238457541
221,0.00013271113641748943
222,1.6310218529605862e-10
223,0.011110127802820927
224,0.016855984060332476
225,0.6014716114390577
226,0.0005524503928338681
227,0.008324269862925842
228,3.6870291240915662e-09
229,7.742103402784985e-05
230,0.06367849876588237
231,0.00012537456772144818
232,1.145838668019161e-10
233,8.543053650397095e-07
234,0.014757088850360228
235,1.9750431627113336e-05
236,0.00043510174849187777
237,0.0007235980481979643
238,0.003108640824882641
239,0.0006469878314845669
240,0.0001340529130601884
241,3.35269694508614e-05
242,5.323331079487835e-13
243,1.4945077857175527e-15
244,4.113396549085428e-05
245,2.1428272809839503e-05
246,2.0024095449741576e-05
247,0.04951910274740174
248,0.0001448448167506563
249,1.3933484054109979e-07
250,0.00040789922551242897
251,0.04003179194296547
252,1.5599297922713174e-10
253,5.2056867670708414e-11
254,3.92283090866281e-07
255,0.02489004739199586
256,3.934878944948913e-11
257,9.180914806462515e-09
258,0.001422597148175932
259,0.023046559623981354
260,1.1055521766907016e-09
261,5.574922174415421e-05
262,0.0003880799747872553
263,0.00042261585788177435
264,0.0015884526484702347
265,1.7963471088975967e-10
266,1.0027407196666668e-11
267,1.7667672663151523e-11
268,3.388755979456698e-05
269,0.0015241946882211083
270,0.0009545522453829497
271,1.35231797886804e-06
272,2.4143445394496815e-06
273,1.5949118792644259e-06
274,0.19624466513371883
275,0.01575119840497774
276,2.7299924412032106e-07
277,0.03463090698631307
278,0.0013220732469416275
279,1.5159398788306233e-11
280,0.004285657645793858
281,7.264702131288005e-06
282,4.560993155179989e-06
283,0.000891637886554594
284,0.0001464072687709703
285,3.4275810217487313e-10
286,7.023029136229977e-09
287,0.007790437404974978
288,2.0559589764338057e-11
289,0.0006287466462208665
290,3.215274476543361e-07
291,1.6072408217617024e-07
292,1.4424743974243029e-05
293,0.0002031253209222288
294,3.1514393877491905e-05
295,6.515415165067187e-10
296,4.8210411953855714e-12
297,9.079823717861595e-10
298,1.8324562051730392e-06
299,2.9809289777673745e-11
300,2.192973947596787e-06
301,4.6114691995873725e-12
302,1.6325035115567938e-05
303,2.5114922339068545e-05
304,0.0046033998306493976
305,0.09302798062382824
306,4.992658844404928e-11
307,0.00022496077680237474
308,1.51336207415208e-09
309,0.01783926827452777
310,1.607246638432785e-06
311,0.00048615301496517446
312,0.00043651522022526815
313,3.797831915842299e-09
314,1.669440302525305e-11
315,0.0002568056087008338
316,0.0004571233500136282
317,0.015143710864360997
318,1.6076556717447567e-10
319,0.00024107251810476143
320,1.8626082604238334e-05
321,0.010835076588261511
322,1.1518437068797142e-05
323,0.00018641976709835576
324,0.023834648928905473
325,0.00947261351007919
326,0.0002461811426442461
327,2.9043211615494926e-06
328,0.005182552017329083
329,1.753459313965221e-10
330,3.887930539854785e-13
331,0.008441655763087934
332,4.116073448079568e-07
333,0.9689622119902704
334,1.341993909000069e-10
335,7.176473022896897e-10
336,0.00013006492853618256
337,0.0001797995610467308
338,0.011044507262535747
339,4.2282755149502546e-08
340,0.0011403956784920908
341,1.6638154506264146e-11
342,0.00035539883275594606
343,0.08095341428613224
344,0.022611302315040147
345,0.0006459983398796441
346,1.12449264699613e-08
347,0.9986092443358197
348,4.612749842455846e-07
349,4.444928619979575e-12
350,0.05318551794167971
351,0.0004767887988988247
352,5.168748495829137e-06
353,0.011459464979667777
354,0.0008953008535822412
355,0.00684408098777046
356,1.7961572225701093e-10
357,2.5801708469378577e-05
358,4.429332142549729e-06
359,2.081932924585179e-06
360,0.00025310635517828485
361,0.18365321665525441
362,2.1381414307089547e-07
363,4.3355772393721705e-10
364,4.114349596887417e-08
365,5.708174049574324e-13
366,3.672291383404288e-15
367,3.3984080063940076e-08
368,0.00017085541722134182
369,0.002467968015630845
370,2.0185253516839604e-10
371,0.0008127516343690329
372,2.058716278951102e-10
373,3.482020270877472e-08
374,1.1551282549819434e-06
375,6.667142905944065e-11
376,0.003908204549846095
377,6.579969742297575e-05
378,2.451780366881987e-05
379,1.674152346914428e-10
380,1.712733810706248e-08
381,0.0026426724251998497
382,0.005623953105330977
383,1.2125465195270903e-07
384,8.071847266310628e-08
385,0.008842464614235266
386,5.170439402393999e-06
387,5.8390439148530754e-05
388,0.0007616728107396725
389,1.1739149518886662e-10
390,1.071578128375178e-10
391,1.3775525762556e-06
392,0.0022266983683876906
393,1.1251841405024906e-10
394,3.5287218476496945e-12
395,2.2233706233471786e-10
396,0.001197821547212736
397,2.0011368865929573e-05
398,3.216358865306281e-05
399,3.1279073594967016e-09
400,0.00041016497751716565
401,9.406633792576459e-08
402,2.922872380804543e-05
403,9.894412800694891e-06
404,0.93625876993321
405,3.5840489955398324e-05
406,0.0007037886789964742
407,2.120116699348868e-10
408,2.0265671487824984e-06
409,0.005223547391483049
410,0.0011683273049322442
411,1.6723035765889045e-10
412,6.291755812435285e-09
413,8.220182052735825e-05
414,2.3051908463087363e-06
415,3.553563977163751e-10
416,4.4242737680890915e-05
417,0.005184770295909932
418,1.267722804668945e-08
419,3.909217072389573e-05
420,9.386143315742519e-05
421,0.003476363210388399
422,0.0008127516343690329
423,2.7656275012697935e-06
424,5.53028856257641e-11
425,8.573185909414322e-15
426,0.9044954177475549
427,0.00020010692436088934
428,1.0487029054300668e-15
429,3.7449834911274315e-06
430,1.753459313965221e-10
431,1.264487569583205e-12
432,0.0013838589720885518
433,3.4310612946708737e-07
434,0.00031755477666187316
435,4.516838630002456e-06
436,6.565994044926923e-05
437,2.6478146564971063e-09
438,0.0004523422034545781
439,2.1603390721185654e-11
440,2.51091827043593e-06
441,2.2576647014198282e-10
442,2.9750418325162204e-06
443,3.8412005390849424e-10
444,3.8776045036857204e-10
445,0.00025249395142720466
446,0.011237626499738364
447,2.7121099927062245e-07
448,0.012226867213756341
449,1.2929718445452855e-10
450,3.957078209890118e-06
451,0.000348159708754521
452,2.964704391499175e-08
453,0.0006400405533423575
454,3.413029689170469e-06
455,1.6901612543791653e-05
456,0.0018407098525059268
457,7.738185218917044e-12
458,0.001194051098711395
459,0.00010454760139340537
460,0.003486076613388239
461,1.6993924724534346e-08
462,2.289023738496846e-13
463,9.533499940955399e-14
464,4.876127910124528e-11
465,0.0008804073274673463
466,0.00016121101220350811
467,0.0003268300362023953
468,1.639375508198081e-07
469,1.1110567700773517e-10
470,2.3207682751275805e-09
471,0.032217716854392384
472,9.578307103756905e-12
473,0.032479043098832545
474,6.879515000286983e-09
475,0.0420416890499761
476,1.263133617165255e-06
477,7.831446127248067e-06
478,0.002172718152498019
479,0.3806186705358961
480,0.0001110397908251556
481,0.0004195586119243059
482,1.95653749847046e-07
483,0.3820346474521369
484,0.0004517521885560856
485,1.6683599728381402e-07
486,1.7712296253794037e-06
487,3.6238736773407804e-10
488,7.11030463288983e-11
489,0.047967883575664644
490,1.0340639775883431e-09
491,0.002811626547197404
492,0.004198531847586636
493,0.010055762975261671
494,4.271382183140187e-06
495,1.2358200203263433e-05
496,0.0017422881355991418
497,7.782163178532543e-05
498,0.0019434899510123475
499,1.5697902555210074e-08
500,0.0024301118807604108
501,1.0848012506218173e-05
502,0.017473693236492914
503,0.014969722150479642
504,0.00044835157626978443
505,0.00017399565326544576
506,5.3560585405140035e-06
507,0.0020326800469594015
508,0.0010411548445076629
509,4.646873062234377e-10
510,2.1172596527286938e-05
511,1.2824110082451613e-06
512,0.0001548058347006568
513,8.837783068131766e-06
514,0.0010105772744076508
515,4.219789386761409e-09
516,0.0007593398131174442
517,2.2231972900190014e-10
518,3.840795504893146e-11
519,1.1913384396011403e-05
520,2.9098230782473905e-11
521,0.05224603460009166
522,0.23837201287675308
523,1.5584457612058622e-10
524,0.6348381389118265
525,1.863286514476354e-08
526,3.542969422683025e-11
527,0.005509089816381145
528,4.538237672454246e-06
529,1.086403880455038e-09
530,2.0223099129804365e-12
531,5.3214820446226474e-06
532,1.0937955870716236e-08
533,3.129298069906083e-13
534,0.9753009389053114
535,5.2471149303573036e-14
536,1.1650061246900613e-06
537,0.014719433595023888
538,0.0016463352390284928
539,0.00033870836968293445
540,1.7620542299943954e-07
541,0.0003850907807390318
542,8.546884074908885e-11
543,0.0006579400211900948
544,0.09910756760585375
545,2.8390510076768774e-05
546,5.0692503089883245e-06
547,0.0020967411734299987
548,1.1025916795154044e-11
549,0.015529970486071189
550,0.0004936436214562015
551,0.0011656954084321304
552,5.480885472035054e-07
553,1.8324391386783481e-06
554,1.271548840712621e-06
555,3.7173327675476893e-06
556,0.007183515709487636
557,2.643766889969948e-10
558,0.0033705278785988255
559,0.00027363257206848747
560,4.107202781370897e-10
561,0.0006509430279591484
562,0.00018474457495165143
563,7.51939470493449e-05
564,0.00033227030152701247
565,0.01362223785622318
566,4.229757964406901e-06
567,2.5942187505188477e-12
568,1.1335608346920201e-10
569,0.0015883464207884375
570,1.4077766510234053e-09
571,8.375290323776773e-10
572,0.8675395278014076
573,1.960291780829852e-08
574,7.583844621547325e-12
575,2.181854587700645e-08
576,0.001004749523312334
577,2.25864771603741e-07
578,8.49927329135087e-07
579,4.341068866535224e-05
580,2.3155012064491622e-05
581,0.04138498264784753
582,8.269645089199337e-05
583,1.2786682163306107e-09
584,0.3741831953247926
585,1.4305709100128519e-05
586,1.860306598704461e-07
587,0.012782045265057938
588,1.0045634980886606e-07
589,3.091751478929231e-05
590,1.3285398869991555e-06
591,1.3265502012219138e-06
592,4.599074282331295e-12
593,1.648722451084093e-10
594,1.5034319126928713e-10
595,2.0764639442257333e-05
596,5.7678320609281195e-05
597,0.000656171135455816
598,5.220530193857043e-05
599,1.6604362535452395e-05
600,0.0007407707113409879
601,0.011647934235743352
602,0.0673316124059813
603,7.5212139049300165e-06
604,0.00015258141695248753
605,0.006795061095615199
606,0.00025016538408196773
607,0.010298084681566125
608,0.0005502539203494128
609,0.00027375713528741985
610,5.557017330347281e-15
611,2.0712868598184058e-11
612,0.7660228675169426
613,4.749021518957301e-07
614,1.2357694923719142e-05
615,0.0024400093255112425
616,1.7717846546750715e-05
617,5.469914918032641e-06
618,8.471690823147908e-08
619,3.731085050782189e-11
620,0.00047175282463495416
621,6.004031038503372e-06
622,0.8780119574340335
623,0.0008444232271439642
624,4.429332142549729e-06
625,0.06995052126843716
626,0.0011077557114088832
627,2.2377420901134446e-07
628,2.16191904380786e-09
629,0.002718696709839516
630,4.484916066841697e-07
631,6.921710527239647e-06
632,0.0062096903997836475
633,0.01983626001525115
634,0.0013218463565673902
635,2.2404558377083203e-11
636,1.4927400764470582e-10
637,2.0043601977233553e-10
638,0.032479043098832545
639,4.131970485696639e-06
640,4.853566711961064e-07
641,0.004301543625855991
642,3.0999183975974528e-09
643,0.001383440207852175
644,8.649219458268257e-10
645,0.0010089262456937662
646,1.9322889899185007e-05
647,7.844134274119328e-11
648,2.9418190993310623e-05
649,0.0003544911142695091
650,2.201013787793875e-10
651,0.0001402809768085728
652,0.20857250089734353
653,0.0003665873755144246
654,1.202682440358368e-06
655,0.007573552255893611
656,0.025645922307387423
657,8.993265030021121e-06
658,6.384953793782364e-10
659,0.00012499021487667655
660,0.0006904492275750059
661,8.566170776822838e-05
662,2.395673958940888e-06
663,1.4433751743845689e-09
664,5.2490820253633374e-05
665,5.847020595153239e-06
666,0.000219290001588891
667,9.052903306395966e-09
668,0.0037011704478763564
669,6.630416949117766e-10
670,1.936654145414238e-07
671,0.0018427596569121957
672,0.015088490036120249
673,0.008770083738976241
674,0.0004315886466614101
675,0.0069060080728252675
676,0.0028570078401517897
677,1.1996414278172788e-09
678,0.06708123108030961
679,2.9051485591718325e-05
680,0.0058591324840524825
681,9.277584390350121e-12
682,1.5507000833119838e-07
683,2.6635117867003685e-08
684,0.0008613450296285283
685,1.2225574153308636e-05
686,0.0006117581287021556
687,0.0006469878314845669
688,0.007456436176608123
689,0.31710207725928347
690,0.002319977210130996
691,2.308071630954054e-05
692,9.38984839890127e-06
693,0.0005618044970232621
694,0.0012421732322649255
695,1.0178622314340328e-05
696,3.06884717172369e-05
697,0.002541779931014327
698,0.06167404685063405
699,8.561438852277678e-09
700,2.0520825964268836e-10
701,0.0007375527923860749
702,0.0002957695482117309
703,1.4284112809054802e-10
704,1.9839017441301513e-07
705,9.092040202705993e-09
706,1.1930785305625283e-10
707,1.4248574348817539e-11
708,9.971653887915427e-07
709,0.9727650071336524
710,1.0772332108975711e-05
711,0.0003669813734385798
712,0.00014577749070502873
713,4.2241101042834136e-10
714,1.6937648559086523e-05
715,5.074488331537996e-13
716,1.4169361361013655e-08
717,0.003688230179199881
718,7.244949022944563e-09
719,1.1239385433404786e-10
720,9.03099085219238e-12
721,3.0465415744347712e-06
722,1.1239593421663116e-10
723,0.007860937840828927
724,3.304685841793246e-05
725,1.6158725216577135e-07
726,5.307709620618701e-13
727,0.7673654058043462
728,0.10385362613785308
729,0.00578327217114044
730,0.004267985188773858
731,1.234779594336162e-09
732,2.503362161924467e-09
733,3.962544519053904e-12
734,0.00022963874082148464
735,0.05666213696801323
736,8.659532966680561e-11
737,4.8261059533625655e-12
738,0.00029376757922602577
739,3.807785292257759e-06
740,0.0001859890930444257
741,9.413374837785539e-11
742,0.0004769286582794217
743,0.012394960573102054
744,5.027134345357544e-06
745,0.00028286174969670893
746,0.0007198147444623162
747,0.004040026416731733
748,1.9779137843328734e-12
749,1.7472125795237555e-07
750,0.00011528582282579545
751,1.68417104444479e-11
752,3.0459391028088106e-12
753,8.137933693212283e-11
754,6.9553124664805805e-06
755,1.2751132905188158e-11
756,8.564227611653886e-08
757,0.012359146298338071
758,6.76661761858266e-06
759,1.1982277950400361e-05
760,3.861623215754982e-05
761,0.0032189114079766395
762,1.4456100950536992e-09
763,0.014467566661463456
764,2.8113041287812143e-07
765,2.427892572416845e-06
766,3.2996632077042525e-13
767,0.0003726411772458231
768,1.885252046468445e-05
769,0.0002166603952719976
770,0.03710952422325143
771,6.0138767162189615e-05
772,1.1587794252563723e-05
773,1.1239293624726016e-10
774,0.003094754204148622
775,1.841012732661667e-05
776,0.08216201651335431
777,1.3489001489547298e-05
778,0.00021654841466258818
779,0.00013215615400552876
780,1.5215578016296302e-08
781,0.004292032996649555
782,0.11138911719129264
783,6.808595862694444e-08
784,0.007126883432525743
785,1.4190931634748707e-10
786,0.03699199794037427
787,9.115771054764566e-11
788,1.3437414044717374e-10
789,0.0006986306001246871
790,0.0003408117614544025
791,0.0013277126573446906
792,1.1242552481140993e-10
793,0.0001257165570458607
794,0.0014959866009390118
795,1.3192048946366673e-09
796,1.895477872093382e-14
797,0.00035869545615230795
798,3.2691857080953045e-12
799,6.0723286252897465e-06
800,0.0008852088919598326
801,1.5457401526372062e-05
802,0.06266135456384829
803,2.1478373183335045e-13
804,3.6161018745265814e-10
805,8.745635439889142e-10
806,7.838486252031095e-11
807,1.8947478290555592e-11
808,1.2337531577284603e-07
809,0.9943240396089599
810,0.00039465183497181086
811,6.113600902598122e-08
812,0.0026652380110791223
813,0.000680755065656631
814,0.010687405499894135
815,0.25990146918164947
816,1.262593471357554e-10
817,0.000842638494885997
818,0.0030807087352360154
819,0.00026213787399509116
820,0.48587831622149474
821,0.0016101561356968827
822,0.0010406490990607603
823,2.7805929344241218e-06
824,8.041440094546795e-07
825,0.0015885001521789204
826,3.904629104175358e-06
827,0.014125581284287422
828,3.5181489830375796e-06
829,0.027860446847155048
830,9.467409514866244e-11
831,0.9961432464757838
832,2.2091888770014545e-08
833,5.441066542498489e-09
834,8.524649468462341e-11
835,0.0003692849337731527
836,2.835135943457818e-05
837,3.7731335214997966e-08
838,1.824756547398667e-05
839,0.00020969580746802604
840,1.2521650572039412e-11
841,9.381040167992088e-06
842,0.0005191529781858774
843,0.15981726031846358
844,0.007955546701489109
845,1.377557983629684e-08
846,4.6114691995873725e-12
847,2.23156284536459e-05
848,2.0837581718761085e-11
849,6.351517266216839e-09
850,4.644362317748096e-06
851,1.0947257676817684e-07
852,4.076103372894585e-06
853,0.0008127516343690329
854,1.9184137762503637e-12
855,4.426783795543131e-11
856,3.24273119588615e-13
857,1.2225574153308636e-05
858,0.0004076836670187664
859,0.0009309315832352149
860,0.00018925529155845337
861,0.001170791251405241
862,0.00014201218598389203
863,0.00014018580471375679
864,5.597388655676557e-11
865,1.4040265052705619e-09
866,2.1313043786840006e-05
867,7.342935307595824e-11
868,3.4737429176095632e-09
869,7.188966093380597e-13
870,1.0420856857798484e-11
871,9.144036630533504e-06
872,5.582407800326876e-05
873,1.0900333231286849e-13
874,5.944536155333898e-10
875,0.0011921202487634986
876,0.0013031223764424732
877,1.9231460512531288e-08
878,1.120941222334077e-08
879,5.380627881918265e-07
880,4.7771222475352074e-08
881,4.970356282882834e-10
882,0.0037943884356066034
883,0.006172632621480739
884,0.00749953233670471
885,0.0012531012852201313
886,6.0213831058194844e-05
887,1.659097086241871e-05
888,5.958783553460499e-13
889,0.17635313029163507
890,8.6696156989518e-12
891,1.1506180723441166e-12
892,0.00024195025516667495
893,8.314030329551559e-06
894,0.011728580346149792
895,0.0006986306001246871
896,0.3928758547649428
897,0.0004208256589136256
898,0.9737362299915796
899,0.0006224313283351108
900,0.00050077728493532
901,1.21749010287605e-06
902,9.498287046772808e-05
903,6.670821276351607e-10
904,0.003371167248604764
905,4.978300899229813e-09
906,2.7717337897332296e-06
907,0.040478560222090204
908,0.00025881978364096123
909,1.7814598940519428e-06
910,0.0004580094143460267
911,5.944796384578296e-12
912,6.225578324748392e-07
913,7.120339259694473e-11
914,0.0004080422947678939
915,0.0008540111327101709
916,0.00048542448387107665
917,5.423615902441921e-05
918,1.545709373083886e-10
919,4.429332142549729e-06
920,0.1358796565845112
921,0.0001970929414721965
922,2.6338120886121205e-06
923,0.0011435301956722042
924,1.1867996344678644e-07
925,0.0006361186826348505
926,8.364452558082335e-08
927,4.824670973695142e-06
928,0.0026568199887287065
929,0.0011052320987635712
930,0.5060468470974406
931,0.032479043098832545
932,2.5028126146322586e-07
933,0.0006469878314845669
934,1.0647855947798537e-05
935,7.820957604855927e-13
936,1.5728479747100938e-10
937,1.1553881896179455e-06
938,0.008881754096873634
939,0.09169189474963696
940,0.0001972645699910285
941,2.748526661933122e-09
942,0.00038450031541836484
943,0.7943920044904086
944,1.1076564497492868e-05
945,0.13128706225816508
946,1.1247472230434376e-06
947,1.171366833882654e-11
948,3.4440912489023164e-11
949,1.2709145087215169e-11
950,3.6052604402991515e-05
951,3.450551308198573e-05
952,7.4385439320811175e-06
953,2.054829505012645e-05
954,0.0062794479636592215
955,0.001208807223566977
956,4.749021518957301e-07
957,8.364452558082335e-08
958,0.00036933519541990995
959,0.06715399484441395
960,6.9223969796782415e-12
961,4.21421256894302e-08
962,0.0007871048188952145
963,2.1568143551179822e-07
964,0.060061537646554156
965,1.3009043538492832e-06
966,0.0012523429327280303
967,1.4144054422323153e-06
968,1.0127195136906883e-09
969,7.421007297823181e-10
970,0.0009055881852780231
971,1.4099625834131432e-05
972,1.1870610784013085e-10
973,1.2918839352956788e-09
974,1.1037340951200924e-10
975,3.8566013655735007e-10
976,1.519711340124123e-06
977,3.322535476362817e-05
978,6.563294643835297e-06
979,0.7153638033969715
980,1.761430579340283e-08
981,1.5116993491616633e-12
982,1.135740345011448e-11
983,0.0005352754589670603
984,1.7641885229725235e-07
985,0.009800717716226119
986,0.00021212789743245845
987,0.0010377117416272682
988,6.930700878764876e-05
989,0.03960597595012412
990,2.301406183807115e-11
991,0.00022604774645542587
992,3.415707657799793e-10
993,4.3485226868911787e-07
994,2.1952565239640902e-13
995,1.4469593237238475e-10
996,3.6072452551827423e-13
997,0.0016320824540471972
998,0.033347920926881845
999,0.00032995347778778705
1000,0.0034184636161581753
1001,9.88659153016202e-06
1002,0.48198651987253205
1003,2.9336186374289323e-06
1004,3.7016081702599346e-08
1005,2.938719418568987e-10
1006,0.007007992215199701
1007,1.0101080541445896e-10
1008,0.9544709712950432
1009,0.0022680313092576804
1010,1.1217150506761967e-05
1011,0.0005545852076221583
1012,9.997118675567633e-06
1013,2.37216458073224e-10
1014,3.127520166271118e-09
1015,1.5337437043060651e-06
1016,0.0015101881796619682
1017,0.0006670098757712128
1018,3.8178572815904754e-08
1019,1.8051655005334828e-11
1020,0.04145919840099015
1021,1.8311887518081262e-10
1022,0.0009396683240779707
1023,1.426066560853822e-13
1024,2.9977899552578305e-08
1025,0.8968800282675934
1026,0.0008127516343690329
1027,2.2924855814936596e-10
1028,5.71562619540167e-06
1029,1.5291557300431262e-11
1030,6.309264428851221e-08
1031,6.4761818153876e-11
1032,6.703587930794348e-06
1033,6.537881001337676e-13
1034,3.23190776577924e-07
1035,7.323242922208713e-14
1036,0.028542544928859992
1037,2.647397218017153e-06
1038,0.0098022651657781
1039,1.1292461797110936e-12
1040,4.605229937567021e-05
1041,0.00146507397463537
1042,0.0009062034729693476
1043,4.7409046361421415e-06
1044,7.298741947125254e-12
1045,6.987189831104345e-05
1046,4.145744740051626e-05
1047,3.740648668066555e-10
1048,1.312720452871549e-07
1049,8.323999969934695e-06
1050,3.5461603830756613e-10
1051,0.01305614902305665
1052,0.0004997346661606628
1053,7.406528987161056e-12
1054,0.02681769158172553
1055,0.05771869212725849
1056,6.20262796807989e-11
1057,2.0672891972513925e-05
1058,1.094990947920261e-05
1059,0.010892020652383944
1060,1.160799619576857e-08
1061,0.025838933147621986
1062,2.594274229369755e-10
1063,0.0003230991291296353
1064,3.068021703458619e-11
1065,7.15789819277127e-12
1066,1.3889052469998908e-05
1067,6.13895460884462e-12
1068,0.0003962924354694254
1069,8.928803492443507e-11
1070,1.0738822916274874e-12
1071,1.467194262928942e-08
1072,1.7061688543241056e-11
1073,0.000451953822954097
1074,0.0002730729105427462
1075,0.001243131373197709
1076,0.007977721675602668
1077,5.59665461695894e-06
1078,1.6313664106125078e-06
1079,1.254801532109102e-10
1080,0.002678291189373289
1081,1.4613313108516958e-06
1082,1.2564328861558151e-06
1083,5.29944386355842e-13
1084,1.514323898734991e-12
1085,0.0007905372794980679
1086,0.01283109648403141
1087,0.7670975228384954
1088,7.301744112278664e-11
1089,1.447700439780266e-10
1090,2.435789783355485e-12
1091,1.3630093476019438e-10
1092,0.0002641927185020559
1093,0.43467629915762984
1094,0.05805596072536439
1095,2.5515234832875345e-11
1096,0.00023978559277011366
1097,3.109306419705288e-05
1098,0.0001764112268182719
