id,dep_delayed_15min
97,0.14328522980213165
98,0.21985992789268494
99,0.3642299473285675
100,0.13683223724365234
101,0.1630006581544876
102,0.0582013875246048
103,0.21820072829723358
104,0.0022664477583020926
105,0.07143914699554443
106,0.3516402840614319
107,0.03901713714003563
108,0.08534460514783859
109,0.1674620509147644
110,0.23189717531204224
111,0.22049695253372192
112,0.642391562461853
113,0.012664622627198696
114,0.04682733491063118
115,0.17353171110153198
116,0.08450013399124146
117,0.4906665086746216
118,0.08059890568256378
119,0.12971779704093933
120,0.3933481276035309
121,0.3048526644706726
122,0.19714230298995972
123,0.2656749486923218
124,0.14833731949329376
125,0.04092687368392944
126,0.05975004658102989
127,0.0344180203974247
128,0.12167488038539886
129,0.40631091594696045
130,0.3272990584373474
131,0.11093809455633163
132,0.0497928112745285
133,0.17527249455451965
134,0.08063707500696182
135,0.18912722170352936
136,0.22643157839775085
137,0.19651030004024506
138,0.01743164472281933
139,0.05239284783601761
140,0.35337507724761963
141,0.14983761310577393
142,0.41035196185112
143,0.28190433979034424
144,0.2867930233478546
145,0.20299702882766724
146,0.19620628654956818
147,0.19143901765346527
148,0.11804130673408508
149,0.44342195987701416
150,0.44271916151046753
151,0.23816034197807312
152,0.19586899876594543
153,0.15220069885253906
154,0.1447312980890274
155,0.16515687108039856
156,0.19972272217273712
157,0.23350602388381958
158,0.32496803998947144
159,0.038884237408638
160,0.09294436872005463
161,0.4887978732585907
162,0.6376712322235107
163,0.11549300700426102
164,0.1429746001958847
165,0.09843118488788605
166,0.11599714308977127
167,0.005547614768147469
168,0.21582281589508057
169,0.17938920855522156
170,0.17795242369174957
171,0.231305330991745
172,0.08817180246114731
173,0.18218007683753967
174,0.3038802742958069
175,0.15818867087364197
176,0.10284489393234253
177,0.006609542295336723
178,0.22346049547195435
179,0.15870481729507446
180,0.017058830708265305
181,0.1364915519952774
182,0.23697704076766968
183,0.3353920876979828
184,0.16556932032108307
185,0.4214281141757965
186,0.28299108147621155
187,0.3388795256614685
188,0.2510014772415161
189,0.2738335430622101
190,0.42908817529678345
191,0.34257280826568604
192,0.2246331423521042
193,0.17057202756404877
194,0.14030641317367554
195,0.14477282762527466
196,0.1121186688542366
197,0.10100500285625458
198,0.3107525110244751
199,0.26388436555862427
200,0.24397319555282593
201,0.262179970741272
202,0.3149167001247406
203,0.022815832868218422
204,0.003623967058956623
205,0.2449500858783722
206,0.6057291030883789
207,0.007414335384964943
208,0.12605518102645874
209,0.1978202760219574
210,0.014230153523385525
211,0.09320009499788284
212,0.23195208609104156
213,0.19647318124771118
214,0.09857666492462158
215,0.14517074823379517
216,0.03190275654196739
217,0.09325003623962402
218,0.3517104387283325
219,0.14119577407836914
220,0.15957742929458618
221,0.23549556732177734
222,0.1706775575876236
223,0.1475190818309784
224,0.3135182559490204
225,0.09254228323698044
226,0.2551342248916626
227,0.366141676902771
228,0.3115447759628296
229,0.6534957885742188
230,0.01648002676665783
231,0.13375051319599152
232,0.17705245316028595
233,0.18748995661735535
234,0.15053790807724
235,0.12939614057540894
236,0.013600773178040981
237,0.26217350363731384
238,0.14019642770290375
239,0.11803751438856125
240,0.12921570241451263
241,0.38064831495285034
242,0.14759495854377747
243,0.06150692701339722
244,0.13065965473651886
245,0.23753851652145386
246,0.3818257451057434
247,0.34484589099884033
248,0.6007717251777649
249,0.27146485447883606
250,0.15317019820213318
251,0.047047052532434464
252,0.061960749328136444
253,0.17369428277015686
254,0.46362024545669556
255,0.2092653512954712
256,0.0977257788181305
257,0.01249223668128252
258,0.17399384081363678
259,0.0022344982717186213
260,0.3056063652038574
261,0.040857162326574326
262,0.375314861536026
263,0.18438762426376343
264,0.13296785950660706
265,0.31763651967048645
266,0.2142893671989441
267,0.10288146138191223
268,0.2593189477920532
269,0.3142682611942291
270,0.0927935540676117
271,0.2388947755098343
272,0.2285364717245102
273,0.030970506370067596
274,0.38939493894577026
275,0.07464104890823364
276,0.029541518539190292
277,0.2142934650182724
278,0.11400357633829117
279,0.24156872928142548
280,0.20538654923439026
281,0.33677589893341064
282,0.16093559563159943
283,0.027419619262218475
284,0.2109425663948059
285,0.23311498761177063
286,0.1775159239768982
287,0.08277478814125061
288,0.19628392159938812
289,0.027070872485637665
290,0.11214293539524078
291,0.13109467923641205
292,0.3616132438182831
293,0.23921844363212585
294,0.3231048583984375
295,0.04678652435541153
296,0.003233296098187566
297,0.1688014566898346
298,0.1424848437309265
299,0.28973618149757385
300,0.2773228883743286
301,0.1889481097459793
302,0.10324427485466003
303,0.2933926582336426
304,0.20052513480186462
305,0.3435686528682709
306,0.07979519665241241
307,0.05595638230443001
308,0.22573386132717133
309,0.19461560249328613
310,0.39806655049324036
311,0.27174070477485657
312,0.028367910534143448
313,0.2644785940647125
314,0.25372442603111267
315,0.12990014255046844
316,0.194179505109787
317,0.10935201495885849
318,0.26626238226890564
319,0.16918443143367767
320,0.19592052698135376
321,0.03361932933330536
322,0.12022920697927475
323,0.15767425298690796
324,0.0997336208820343
325,0.4099642336368561
326,0.004283425863832235
327,0.2513093054294586
328,0.023649998009204865
329,0.20097167789936066
330,0.19478851556777954
331,0.5727512836456299
332,0.08645589649677277
333,0.11022169142961502
334,0.41793766617774963
335,0.20951472222805023
336,0.21451056003570557
337,0.043886806815862656
338,0.33310529589653015
339,0.040606334805488586
340,0.15820109844207764
341,0.32728907465934753
342,0.13723871111869812
343,0.28908687829971313
344,0.40882670879364014
345,0.4780007004737854
346,0.05753271281719208
347,0.2400185465812683
348,0.13172438740730286
349,0.15830574929714203
350,0.24410325288772583
351,0.13799022138118744
352,0.39152124524116516
353,0.21700257062911987
354,0.1555560976266861
355,0.30567342042922974
356,0.03021678701043129
357,0.13730622828006744
358,0.16896554827690125
359,0.1436864733695984
360,0.16079755127429962
361,0.01543976180255413
362,0.06878640502691269
363,0.26642680168151855
364,0.029169999063014984
365,0.38528716564178467
366,0.789840042591095
367,0.20201069116592407
368,0.3097594976425171
369,0.15862537920475006
370,0.10786488652229309
371,0.24834264814853668
372,0.36171671748161316
373,0.20222978293895721
374,0.2900226414203644
375,0.05940939858555794
376,0.34315910935401917
377,0.4365866184234619
378,0.17258626222610474
379,0.22623974084854126
380,0.6601625084877014
381,0.1978958696126938
382,0.09455033391714096
383,0.2047543078660965
384,0.14822831749916077
385,0.20595568418502808
386,0.32049548625946045
387,0.02896658331155777
388,0.12727943062782288
389,0.08220981061458588
390,0.4355938732624054
391,0.028698308393359184
392,0.1279987245798111
393,0.001107175718061626
394,0.2324141412973404
395,0.21209266781806946
396,0.004994570277631283
397,0.008333108387887478
398,0.012451555579900742
399,0.08726169914007187
400,0.2532922625541687
401,0.045483991503715515
402,0.18586257100105286
403,0.0017699545715004206
404,0.08235535025596619
405,0.030697014182806015
406,0.32854196429252625
407,0.10239284485578537
408,0.28369253873825073
409,0.23117661476135254
410,0.185226172208786
411,0.002439567120745778
412,0.23866881430149078
413,0.13154417276382446
414,0.46010610461235046
415,0.13972988724708557
416,0.45587560534477234
417,0.12808072566986084
418,0.2220178246498108
419,0.41196396946907043
420,0.19657298922538757
421,0.05239919200539589
422,0.013532362878322601
423,0.06855979561805725
424,0.1942426562309265
425,0.22788333892822266
426,0.13826288282871246
427,0.3132052719593048
428,0.10341563820838928
429,0.06474298983812332
430,0.2544390559196472
431,0.1029634177684784
432,0.008945081382989883
433,0.15121619403362274
434,0.13434019684791565
435,0.1109096109867096
436,0.16563446819782257
437,0.4637049436569214
438,0.24940545856952667
439,0.201385498046875
440,0.1153537854552269
441,0.11903107166290283
442,0.15108567476272583
443,0.20942939817905426
444,0.2963031828403473
445,0.05418292433023453
446,0.2095140665769577
447,0.06002695858478546
448,0.12365301698446274
449,0.2629873752593994
450,0.48880428075790405
451,0.25007620453834534
452,0.15897725522518158
453,0.0043806880712509155
454,0.07163660228252411
455,0.03086289018392563
456,0.43112754821777344
457,0.07941880822181702
458,0.14102746546268463
459,0.18406158685684204
460,0.0623212605714798
461,0.04377301037311554
462,0.05294404551386833
463,0.14612464606761932
464,0.287801057100296
465,0.2018170952796936
466,0.2654007375240326
467,0.07207361608743668
468,0.12168639153242111
469,0.05268344655632973
470,0.004449187777936459
471,0.18480759859085083
472,0.2960731089115143
473,0.4097902476787567
474,0.34366607666015625
475,0.11038623750209808
476,0.03539286553859711
477,0.1287551373243332
478,0.23229752480983734
479,0.4701327681541443
480,0.06809280067682266
481,0.21774199604988098
482,0.1832747459411621
483,0.1592060923576355
484,0.32781586050987244
485,0.09201572835445404
486,0.2070387750864029
487,0.25491970777511597
488,0.07358434051275253
489,0.28349894285202026
490,0.2750341296195984
491,0.7403404712677002
492,0.2525303065776825
493,0.1163301095366478
494,0.25625157356262207
495,0.27742376923561096
496,0.19581660628318787
497,0.02488834597170353
498,0.06998497992753983
499,0.21004700660705566
500,0.3986548185348511
501,0.10220306366682053
502,0.14213986694812775
503,0.1939685344696045
504,0.2990393340587616
505,0.17714080214500427
506,0.3806018829345703
507,0.16771268844604492
508,0.060900356620550156
509,0.19635118544101715
510,0.0844469964504242
511,0.36656105518341064
512,0.6662025451660156
513,0.07369167357683182
514,0.09266304224729538
515,0.32393279671669006
516,0.13711246848106384
517,0.2855699360370636
518,0.18002115190029144
519,0.13375607132911682
520,0.01480837631970644
521,0.3440845012664795
522,0.10927609354257584
523,0.2749837338924408
524,0.09396924823522568
525,0.18931902945041656
526,0.06180497631430626
527,0.0012220327043905854
528,0.26213088631629944
529,0.06805242598056793
530,0.08191153407096863
531,0.19268393516540527
532,0.11074481159448624
533,0.42010724544525146
534,0.33186277747154236
535,0.2286340445280075
536,0.15184971690177917
537,0.2575382590293884
538,0.2551921606063843
539,0.1593083292245865
540,0.5268769264221191
541,0.3162740468978882
542,0.34014132618904114
543,0.813579797744751
544,0.09056773781776428
545,0.32341253757476807
546,0.013875126838684082
547,0.2237350195646286
548,0.12022929638624191
549,0.33270737528800964
550,0.6589784026145935
551,0.09293519705533981
552,0.13592299818992615
553,0.2909204363822937
554,0.15245962142944336
555,0.26439526677131653
556,0.06597375869750977
557,0.07995942234992981
558,0.17827799916267395
559,0.0367879755795002
560,0.11326026916503906
561,0.07065929472446442
562,0.3319670557975769
563,0.2334360033273697
564,0.09235841780900955
565,0.3746039867401123
566,0.08375279605388641
567,0.34699296951293945
568,0.10778775066137314
569,0.020271383225917816
570,0.2514408826828003
571,0.023514755070209503
572,0.18470428884029388
573,0.5814498066902161
574,0.19636520743370056
575,0.02243473194539547
576,0.0036600653547793627
577,0.043385401368141174
578,0.06556185334920883
579,0.4677450954914093
580,0.0664963498711586
581,0.6013880968093872
582,0.1795114129781723
583,0.27171456813812256
584,0.2945690453052521
585,0.31431201100349426
586,0.2735942602157593
587,0.18363851308822632
588,0.3012858033180237
589,0.331891804933548
590,0.3125646710395813
591,0.1559114307165146
592,0.11632093787193298
593,0.046344347298145294
594,0.0841960608959198
595,0.345081090927124
596,0.17961424589157104
597,0.25474813580513
598,0.2003503292798996
599,0.27173084020614624
600,0.02211136929690838
601,0.12371954321861267
602,0.5889589786529541
603,0.10994336009025574
604,0.00963767059147358
605,0.3658241629600525
606,0.08725762367248535
607,0.061430010944604874
608,0.26751816272735596
609,0.32760748267173767
610,0.3622272312641144
611,0.015389551408588886
612,0.1376921534538269
613,0.18649980425834656
614,0.07389090210199356
615,0.1559438705444336
616,0.13913236558437347
617,0.08319498598575592
618,0.28564751148223877
619,0.1436055451631546
620,0.44652101397514343
621,0.5825996398925781
622,0.010657355189323425
623,0.044998958706855774
624,0.00289247022010386
625,0.14690904319286346
626,0.33080822229385376
627,0.32450491189956665
628,0.46085691452026367
629,0.11499353498220444
630,0.3785236179828644
631,0.1359887570142746
632,0.19433410465717316
633,0.240056112408638
634,0.201120063662529
635,0.20235292613506317
636,0.23611031472682953
637,0.02638482116162777
638,0.32291069626808167
639,0.1281265914440155
640,0.06923308223485947
641,0.3255116045475006
642,0.15403014421463013
643,0.2406691461801529
644,0.2791849672794342
645,0.46426787972450256
646,0.4010545015335083
647,0.1833825409412384
648,0.06808385252952576
649,0.002210817765444517
650,0.21562327444553375
651,0.06959158182144165
652,0.2131119817495346
653,0.23836268484592438
654,0.17620429396629333
655,0.204457089304924
656,0.1281617283821106
657,0.08609652519226074
658,0.36969009041786194
659,0.09750128537416458
660,0.03720923140645027
661,0.2586405277252197
662,0.19654826819896698
663,0.15727834403514862
664,0.30096593499183655
665,0.12078073620796204
666,0.2367962747812271
667,0.03305376321077347
668,0.15499141812324524
669,0.22830340266227722
670,0.0739566758275032
671,0.23389798402786255
672,0.33791202306747437
673,0.9110066294670105
674,0.02110563963651657
675,0.30934807658195496
676,0.25882139801979065
677,0.526655912399292
678,0.09502562880516052
679,0.17073804140090942
680,0.0839591771364212
681,0.09048470854759216
682,0.29881155490875244
683,0.022883614525198936
684,0.07502543926239014
685,0.21574729681015015
686,0.2365865409374237
687,0.04646848887205124
688,0.5713179707527161
689,0.19656823575496674
690,0.3626921474933624
691,0.07174988090991974
692,0.07194238901138306
693,0.1800079196691513
694,0.08715763688087463
695,0.24750709533691406
696,0.1855209469795227
697,0.37878063321113586
698,0.43762505054473877
699,0.1572112739086151
700,0.16026468575000763
701,0.1439008265733719
702,0.08816956728696823
703,0.41597896814346313
704,0.29420679807662964
705,0.2383505254983902
706,0.18136294186115265
707,0.31947070360183716
708,0.21978451311588287
709,0.3953857421875
710,0.23004235327243805
711,0.1519612967967987
712,0.17957423627376556
713,0.23628152906894684
714,0.1900073140859604
715,0.338468462228775
716,0.3383875787258148
717,0.10778973251581192
718,0.23000124096870422
719,0.03193832188844681
720,0.1663530468940735
721,0.2141990065574646
722,0.1970570683479309
723,0.056541427969932556
724,0.2516544461250305
725,0.2293914407491684
726,0.3210800886154175
727,0.1214054524898529
728,0.1414823979139328
729,0.06381167471408844
730,0.135268434882164
731,0.27692246437072754
732,0.1888292133808136
733,0.3378983438014984
734,0.02610362321138382
735,0.20140182971954346
736,0.0058785704895854
737,0.09652029722929001
738,0.18313032388687134
739,0.29594647884368896
740,0.308581680059433
741,0.31172269582748413
742,0.18548791110515594
743,0.001568706938996911
744,0.10355309396982193
745,0.060068435966968536
746,0.22495657205581665
747,0.5104851126670837
748,0.26808273792266846
749,0.13007161021232605
750,0.28555816411972046
751,0.3052768409252167
752,0.1240604966878891
753,0.17414449155330658
754,0.19494663178920746
755,0.03350955247879028
756,0.10626371949911118
757,0.05881759896874428
758,0.5216930508613586
759,0.2946619987487793
760,0.058844856917858124
761,0.2945812940597534
762,0.013964848592877388
763,0.22746539115905762
764,0.47052404284477234
765,0.25781357288360596
766,0.05022743344306946
767,0.2745961844921112
768,0.6866120100021362
769,0.19251389801502228
770,0.23360522091388702
771,0.1883108913898468
772,0.12997716665267944
773,0.37592363357543945
774,0.48551204800605774
775,0.08423488587141037
776,0.1096072793006897
777,0.28177279233932495
778,0.1623944193124771
779,0.43545547127723694
780,0.05948235094547272
781,0.23502710461616516
782,0.43700510263442993
783,0.17462940514087677
784,0.1397012323141098
785,0.01493324525654316
786,0.387327641248703
787,0.17059244215488434
788,0.2182469666004181
789,0.039061885327100754
790,0.2522425651550293
791,0.5155144333839417
792,0.08325108885765076
793,0.09917129576206207
794,0.12792560458183289
795,0.7058442831039429
796,0.002824779599905014
797,0.12645883858203888
798,0.0763995572924614
799,0.018291758373379707
800,0.07487735152244568
801,0.04471181333065033
802,0.17563068866729736
803,0.018070461228489876
804,0.19354777038097382
805,0.21364164352416992
806,0.40033406019210815
807,0.002025358146056533
808,0.06826532632112503
809,0.11855386197566986
810,0.05337553843855858
811,0.1640164852142334
812,0.12107479572296143
813,0.19222068786621094
814,0.17684629559516907
815,0.18547192215919495
816,0.18457931280136108
817,0.18385758996009827
818,0.2006525993347168
819,0.3497295379638672
820,0.024216460064053535
821,0.20284122228622437
822,0.36328309774398804
823,0.17826126515865326
824,0.3097192347049713
825,0.0025190161541104317
826,0.18181174993515015
827,0.35432642698287964
828,0.07523223757743835
829,0.006340129300951958
830,0.23417013883590698
831,0.1308036893606186
832,0.6234774589538574
833,0.27501198649406433
834,0.16178534924983978
835,0.03412174805998802
836,0.25705504417419434
837,0.33751779794692993
838,0.25557419657707214
839,0.765535295009613
840,0.22133219242095947
841,0.10839521139860153
842,0.14780639111995697
843,0.3334420323371887
844,0.3833724558353424
845,0.02768041379749775
846,0.17767050862312317
847,0.20838534832000732
848,0.05653746426105499
849,0.08911943435668945
850,0.23028148710727692
851,0.0682201012969017
852,0.05815819278359413
853,0.20782653987407684
854,0.031998686492443085
855,0.007854199968278408
856,0.1326998621225357
857,0.24266555905342102
858,0.34394073486328125
859,0.20698952674865723
860,0.3064593970775604
861,0.292853981256485
862,0.016215655952692032
863,0.25942540168762207
864,0.16886498034000397
865,0.1779954433441162
866,0.18570663034915924
867,0.12186641246080399
868,0.16568531095981598
869,0.0459224134683609
870,0.28668180108070374
871,0.11761043965816498
872,0.0010304595343768597
873,0.049774374812841415
874,0.533010721206665
875,0.10414101928472519
876,0.02870320901274681
877,0.2488677203655243
878,0.2436607927083969
879,0.20444616675376892
880,0.30160439014434814
881,0.02740175649523735
882,0.05666441470384598
883,0.14887063205242157
884,0.17136164009571075
885,0.2633819878101349
886,0.5902677178382874
887,0.04647326469421387
888,0.9430109858512878
889,0.06879422068595886
890,0.16499969363212585
891,0.0749688372015953
892,0.15740863978862762
893,0.10603953897953033
894,0.2113935649394989
895,0.20234467089176178
896,0.039260413497686386
897,0.2553108036518097
898,0.1862185299396515
899,0.7610073089599609
900,0.1897326558828354
901,0.0840761810541153
902,0.12397971749305725
903,0.13252733647823334
904,0.10637412220239639
905,0.19953182339668274
906,0.3925432562828064
907,0.1662905216217041
908,0.1147112175822258
909,0.07079986482858658
910,0.0265495665371418
911,0.2936685383319855
912,0.011589142493903637
913,0.31312257051467896
914,0.12718366086483002
915,0.160602405667305
916,0.8267446160316467
917,0.10330168157815933
918,0.24142493307590485
919,0.09891954064369202
920,0.061453063040971756
921,0.2765541672706604
922,0.319698691368103
923,0.4386773109436035
924,0.25034916400909424
925,0.41658246517181396
926,0.03860197961330414
927,0.11062978953123093
928,0.3198409974575043
929,0.8297483325004578
930,0.06297531723976135
931,0.2099280059337616
932,0.050493426620960236
933,0.03071960061788559
934,0.33967962861061096
935,0.013884580694139004
936,0.3244040906429291
937,0.05895165726542473
938,0.002362430328503251
939,0.17478841543197632
940,0.16045980155467987
941,0.1754520982503891
942,0.30215564370155334
943,0.18178051710128784
944,0.07295944541692734
945,0.05413541942834854
946,0.19030284881591797
947,0.08939231932163239
948,0.3176460564136505
949,0.1759587824344635
950,0.17310911417007446
951,0.26143699884414673
952,0.2506940960884094
953,0.048471204936504364
954,0.11200582981109619
955,0.19994336366653442
956,0.2022112011909485
957,0.2599354684352875
958,0.7618498206138611
959,0.18367421627044678
960,0.41749271750450134
961,0.20056864619255066
962,0.11440479755401611
963,0.11038707941770554
964,0.11395391821861267
965,0.4238622486591339
966,0.21449454128742218
967,0.24356886744499207
968,0.5024453401565552
969,0.19278696179389954
970,0.24845105409622192
971,0.408499538898468
972,0.060780711472034454
973,0.2307649701833725
974,0.20407328009605408
975,0.016767943277955055
976,0.22540198266506195
977,0.08221499621868134
978,0.1813177764415741
979,0.012659763917326927
980,0.14927439391613007
981,0.03242342919111252
982,0.13528050482273102
983,0.1486220359802246
984,0.14608854055404663
985,0.40989556908607483
986,0.01284392923116684
987,0.13703350722789764
988,0.30446746945381165
989,0.07546313852071762
990,0.2630240321159363
991,0.06037839129567146
992,0.24692071974277496
993,0.038580264896154404
994,0.41613996028900146
995,0.25065550208091736
996,0.06128014624118805
997,0.07988888025283813
998,0.24126368761062622
999,0.12524226307868958
1000,0.2907509207725525
1001,0.3212331235408783
1002,0.2020432949066162
1003,0.09490866214036942
1004,0.07110415399074554
1005,0.162895068526268
1006,0.47499212622642517
1007,0.17765720188617706
1008,0.11438734084367752
1009,0.48802244663238525
1010,0.2207525223493576
1011,0.09685615450143814
1012,0.13176226615905762
1013,0.006314283236861229
1014,0.16085053980350494
1015,0.24481207132339478
1016,0.08545783162117004
1017,0.26716184616088867
1018,0.06331189721822739
1019,0.15387679636478424
1020,0.4662109613418579
1021,0.03897976130247116
1022,0.05139603465795517
1023,0.2530442476272583
1024,0.12440112978219986
1025,0.0801750048995018
1026,0.1550402194261551
1027,0.11436508595943451
1028,0.008135583251714706
1029,0.23827999830245972
1030,0.2349255084991455
1031,0.09848293662071228
1032,0.14382512867450714
1033,0.0997907966375351
1034,0.04212139546871185
1035,0.19298218190670013
1036,0.06421367079019547
1037,0.027496639639139175
1038,0.3678414225578308
1039,0.3498181104660034
1040,0.16232621669769287
1041,0.05648857355117798
1042,0.1466538906097412
1043,0.25440871715545654
1044,0.15533646941184998
1045,0.18239282071590424
1046,0.18734996020793915
1047,0.11525324732065201
1048,0.0034039511810988188
1049,0.27237507700920105
1050,0.15728265047073364
1051,0.14960652589797974
1052,0.2198202759027481
1053,0.3068544268608093
1054,0.16952939331531525
1055,0.2905050218105316
1056,0.05764195695519447
1057,0.2753069996833801
1058,0.07484543323516846
1059,0.025696327909827232
1060,0.2730337381362915
1061,0.0011126077733933926
1062,0.01614529639482498
1063,0.22041431069374084
1064,0.15696372091770172
1065,0.2264077067375183
1066,0.01775171421468258
1067,0.16131827235221863
1068,0.23096241056919098
1069,0.12931424379348755
1070,0.19821564853191376
1071,0.012678984552621841
1072,0.3215726613998413
1073,0.10450052469968796
1074,0.3388979434967041
1075,0.31814324855804443
1076,0.11621090769767761
1077,0.4858407974243164
1078,0.12055815756320953
1079,0.01863890327513218
1080,0.09076055884361267
1081,0.2670154869556427
1082,0.17866899073123932
1083,0.5161484479904175
1084,0.047208402305841446
1085,0.073597252368927
1086,0.027746059000492096
1087,0.009825702756643295
1088,0.13657432794570923
1089,0.09901997447013855
1090,0.06428644061088562
1091,0.40514475107192993
1092,0.3595671057701111
1093,0.15290436148643494
1094,0.12962529063224792
1095,0.09869220852851868
1096,0.040625907480716705
1097,0.2059350311756134
1098,0.38965171575546265
1099,0.19193822145462036
1100,0.45981815457344055
1101,0.2335064709186554
1102,0.0021933866664767265
1103,0.12292422354221344
1104,0.15452353656291962
1105,0.2136906236410141
1106,0.351653516292572
1107,0.21541903913021088
1108,0.2237178534269333
1109,0.31144580245018005
1110,0.17589709162712097
1111,0.18447786569595337
1112,0.2258816361427307
1113,0.09576297551393509
1114,0.5626776218414307
1115,0.05914619192481041
1116,0.1756582409143448
1117,0.16792775690555573
1118,0.2018710821866989
1119,0.16136720776557922
1120,0.38496488332748413
1121,0.2574220299720764
1122,0.16972559690475464
1123,0.26965615153312683
1124,0.21845151484012604
1125,0.1141231581568718
1126,0.16721469163894653
1127,0.13992971181869507
1128,0.25464022159576416
1129,0.4559048116207123
1130,0.18677721917629242
1131,0.3358074426651001
1132,0.3866844177246094
1133,0.1679925173521042
1134,0.24944336712360382
1135,0.2157638818025589
1136,0.06630982458591461
1137,0.07857087254524231
1138,0.08718153834342957
1139,0.1855398714542389
1140,0.07655315101146698
1141,0.24959246814250946
1142,0.0061560156755149364
1143,0.12605629861354828
1144,0.40829160809516907
1145,0.15887854993343353
1146,0.13553406298160553
1147,0.15026769042015076
1148,0.17708954215049744
1149,0.09753754734992981
1150,0.15530329942703247
1151,0.2528458833694458
1152,0.22062645852565765
1153,0.1655033975839615
1154,0.23964667320251465
1155,0.05488847568631172
1156,0.01973487250506878
1157,0.11555024236440659
1158,0.13702334463596344
1159,0.0168446134775877
1160,0.7621518969535828
1161,0.14083999395370483
1162,0.1863512396812439
1163,0.31888628005981445
1164,0.23662975430488586
1165,0.13661350309848785
1166,0.10157037526369095
1167,0.16686229407787323
1168,0.11849062889814377
1169,0.18741604685783386
1170,0.11868599057197571
1171,0.44982969760894775
1172,0.7212722301483154
1173,0.2592492699623108
1174,0.20885640382766724
1175,0.43304237723350525
1176,0.05534471198916435
1177,0.049208156764507294
1178,0.5407624244689941
1179,0.19331005215644836
1180,0.18747274577617645
1181,0.06522175669670105
1182,0.2050561010837555
1183,0.09358986467123032
1184,0.24436219036579132
1185,0.12425479292869568
1186,0.2038399577140808
1187,0.044712916016578674
1188,0.11782611906528473
1189,0.23824988305568695
1190,0.07323180139064789
1191,0.04942027106881142
1192,0.0832892656326294
1193,0.21662543714046478
1194,0.19400347769260406
1195,0.3321034610271454
1196,0.052448902279138565
1197,0.2849010229110718
1198,0.1979958415031433
1199,0.2999204397201538
1200,0.4179275631904602
1201,0.4291861057281494
1202,0.2587648630142212
1203,0.33841946721076965
1204,0.3605008125305176
1205,0.16202199459075928
1206,0.24519914388656616
1207,0.09841064363718033
1208,0.11787331104278564
1209,0.143013134598732
1210,0.16748638451099396
1211,0.1400398463010788
1212,0.04797248914837837
1213,0.3484790623188019
1214,0.17775829136371613
1215,0.21944953501224518
1216,0.27270692586898804
1217,0.13405773043632507
1218,0.03835172578692436
1219,0.029986772686243057
1220,0.48414623737335205
1221,0.2706671357154846
1222,0.24364903569221497
1223,0.27006033062934875
1224,0.004950548987835646
1225,0.27223896980285645
1226,0.12010055035352707
1227,0.05876733362674713
1228,0.2554992437362671
1229,0.08555249124765396
1230,0.11768735945224762
1231,0.04430413991212845
1232,0.3206253945827484
1233,0.0020067060831934214
1234,0.2763170003890991
1235,0.14334626495838165
1236,0.014122560620307922
1237,0.43304726481437683
1238,0.36161673069000244
1239,0.10596495866775513
1240,0.08634883910417557
1241,0.08333314210176468
1242,0.0937238559126854
1243,0.0040896497666835785
1244,0.2275756150484085
1245,0.23379723727703094
1246,0.21953929960727692
1247,0.0011844076216220856
1248,0.11803548783063889
